ReachID,SiteAction,HydroAction,Year,Watershed_Runoff_left,Watershed_Runoff_right,Hydrologic_Connection_left,Hydrologic_Connection_right,Streambank_Processes_left,Streambank_Processes_right,Energy_Nutrients_Sediment_left,Energy_Nutrients_Sediment_right,Riparian_Filtering_left,Riparian_Filtering_right,Lateral_Processes_left,Lateral_Processes_right,Longitudinal_Movement_Habitat_left,Longitudinal_Movement_Habitat_right,Plant_Community_left,Plant_Community_right,Canopy_Habitat_left,Canopy_Habitat_right,Understory_Habitat_left,Understory_Habitat_right,Floor_Habitat_left,Floor_Habitat_right,Stream_Habitat_left,Stream_Habitat_right,Riparian_Area_ac_left,Riparian_Area_ac_right,Peak_Discharge_cfs,W75_hr,W50_hr,Bank_Height_Ratio,Site_Velocity_ft_s,Reference_Velocity_ft_s,Reference_Area_ft2,Site_Area_ft2,Channel_Alteration,Channel_Stability_Evolution,Bank_Stability,Root_Depth_ft,Root_Density_per,Surface_Protection_per,Bank_Material,Bankfull_Mean_Depth_ft,Habitat_Available_Cover,Large_Wood,Velocity_Depth_Regime,Substrate_Deposition_Embeddedness,Aquatic_Organism_Passage,Material_Transport,Passage_Rate,Reach_Top_Width_ft,Reference_Top_Width_ft,Reach_Length_ft
19A,Alternative1,None,0,11,11,14,14,14,14,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,,5026.9824
19A,Alternative1,None,2,11,11,14,14,14,14,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,,5026.9824
19A,Alternative1,None,10,11,11,14,14,15,15,13,13,14,14,7,7,10,10,11,10,13,13,10,10,12,12,13,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,,5026.9824
19A,Alternative1,None,50,11,11,14,14,15,15,13,13,14,14,7,7,10,10,11,10,13,13,10,10,12,12,13,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,,5026.9824
19A,Alternative2,None,0,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,,5026.9824
19A,Alternative2,None,2,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,,5026.9824
19A,Alternative2,None,10,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,,5026.9824
19A,Alternative2,None,50,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,,5026.9824
19A,Alternative3,None,0,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,,5026.9824
19A,Alternative3,None,2,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,,5026.9824
19A,Alternative3,None,10,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,,5026.9824
19A,Alternative3,None,50,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,,5026.9824
19A,FWOP,Pond1,0,11,11,12,12,10,10,7,7,13,13,7,7,10,10,10,10,13,13,10,10,12,12,11,11,3.443526171,6.887052342,1018.8,10.38333333,14.55,3,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,1.421926275,19,19,12,15,3,3,0.3621,48.82,,5026.9824
19A,FWOP,Pond1,2,11,11,12,12,10,10,7,7,13,13,7,7,10,10,10,10,13,13,10,10,12,12,11,11,3.443526171,6.887052342,1018.8,10.38333333,14.55,3,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,1.421926275,19,19,12,15,3,3,0.3621,48.82,,5026.9824
19A,FWOP,Pond1,10,11,11,12,12,10,10,7,7,13,13,7,7,10,10,10,10,13,13,10,10,12,12,11,11,3.443526171,6.887052342,1018.8,10.38333333,14.55,3,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,1.421926275,19,19,12,15,3,3,0.3621,48.82,,5026.9824
19A,FWOP,Pond1,50,11,11,12,12,10,10,7,7,13,13,7,7,10,10,10,10,13,13,10,10,12,12,11,11,3.443526171,6.887052342,1018.8,10.38333333,14.55,3,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,1.421926275,19,19,12,15,3,3,0.3621,48.82,,5026.9824
19A,Alternative1,Pond1,0,11,11,14,14,14,14,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,,5026.9824
19A,Alternative1,Pond1,2,11,11,14,14,14,14,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,,5026.9824
19A,Alternative1,Pond1,10,11,11,14,14,15,15,13,13,14,14,7,7,10,10,11,10,13,13,10,10,12,12,13,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,,5026.9824
19A,Alternative1,Pond1,50,11,11,14,14,15,15,13,13,14,14,7,7,10,10,11,10,13,13,10,10,12,12,13,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,,5026.9824
19A,Alternative2,Pond1,0,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,,5026.9824
19A,Alternative2,Pond1,2,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,,5026.9824
19A,Alternative2,Pond1,10,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,,5026.9824
19A,Alternative2,Pond1,50,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,,5026.9824
19A,Alternative3,Pond1,0,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,,5026.9824
19A,Alternative3,Pond1,2,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,,5026.9824
19A,Alternative3,Pond1,10,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,,5026.9824
19A,Alternative3,Pond1,50,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,,5026.9824
19A,FWOP,Pond2,0,11,11,12,12,10,10,7,7,13,13,7,7,10,10,10,10,13,13,10,10,12,12,11,11,3.443526171,6.887052342,1018.8,10.38333333,14.55,3,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,1.421926275,19,19,12,15,3,3,0.3621,48.82,,5026.9824
19A,FWOP,Pond2,2,11,11,12,12,10,10,7,7,13,13,7,7,10,10,10,10,13,13,10,10,12,12,11,11,3.443526171,6.887052342,1018.8,10.38333333,14.55,3,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,1.421926275,19,19,12,15,3,3,0.3621,48.82,,5026.9824
19A,FWOP,Pond2,10,11,11,12,12,10,10,7,7,13,13,7,7,10,10,10,10,13,13,10,10,12,12,11,11,3.443526171,6.887052342,1018.8,10.38333333,14.55,3,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,1.421926275,19,19,12,15,3,3,0.3621,48.82,,5026.9824
19A,FWOP,Pond2,50,11,11,12,12,10,10,7,7,13,13,7,7,10,10,10,10,13,13,10,10,12,12,11,11,3.443526171,6.887052342,1018.8,10.38333333,14.55,3,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,1.421926275,19,19,12,15,3,3,0.3621,48.82,,5026.9824
19A,Alternative1,Pond2,0,11,11,14,14,14,14,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,,5026.9824
19A,Alternative1,Pond2,2,11,11,14,14,14,14,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,,5026.9824
19A,Alternative1,Pond2,10,11,11,14,14,15,15,13,13,14,14,7,7,10,10,11,10,13,13,10,10,12,12,13,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,,5026.9824
19A,Alternative1,Pond2,50,11,11,14,14,15,15,13,13,14,14,7,7,10,10,11,10,13,13,10,10,12,12,13,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,3.92,3.918628958,41.98960574,41.98960574,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,17,17,13,12,1,40,,5026.9824
19A,Alternative2,Pond2,0,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,,5026.9824
19A,Alternative2,Pond2,2,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,,5026.9824
19A,Alternative2,Pond2,10,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,,5026.9824
19A,Alternative2,Pond2,50,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,11,10,1,106.91,,5026.9824
19A,Alternative3,Pond2,0,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,,5026.9824
19A,Alternative3,Pond2,2,11,11,14,14,13,13,11,11,14,14,7,7,10,10,11,10,13,13,10,10,12,12,11,12,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,,5026.9824
19A,Alternative3,Pond2,10,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,,5026.9824
19A,Alternative3,Pond2,50,11,11,14,14,14,14,12,12,14,14,7,7,10,10,11,10,13,13,10,10,12,12,12,13,3.443526171,6.887052342,1018.8,10.38333333,14.55,18,2.947540984,3.918628958,41.98960574,33.55,15,14,14,4,60,80,Sandy loam,2.502178659,19,19,12,15,10,10,0.3621,106.91,,5026.9824
